Model,Feature_Selection,Dimensionality_Reduction_Technique,CV MSE Mean,CV MSE SD,CV MAE Mean,CV MAE SD,Final MSE,Final MAE
NSVR-2,MIT3,KPCA2-3,1717.8055038504122,620.5023747115761,34.4330216702068,4.759937822593183,1263.1271167556208,35.18975654176062
NSVR-2,MIT3,KPCA1-4,22039.63587967101,41068.388511974714,55.401570421599104,46.203123824471014,1278.8190414747166,35.32450148999337
NSVR-2,MIT3,KPCA2-4,6237.503128716724,9469.32784249204,43.26965570687939,21.245318447471917,1276.0103637049222,35.35957793811313
NSVR-2,MIT3,KPCA1-5,204404.85562670545,405759.0019276673,107.50370186453199,149.76638387338497,1298.6823382396801,35.5907968052275
NSVR-2,MIT3,KPCA2-5,92288.36042462608,181525.580285563,82.57294263899469,99.38246793004444,1291.9166884453068,35.56566858699545
NSVR-2,MIT3,KPCA1-6,1621111.0665744273,3239133.173842064,246.76398277691996,427.62637267732646,1317.589330167869,35.849314292412394
NSVR-2,MIT3,KPCA2-6,1337324.964300926,2671572.8424734813,226.96479159748725,388.17273945074504,1310.5589550847556,35.80643236071205
NSVR-2,MIT3,KPCA1-R,1316.3669111114614,396.968361305955,30.91702813852392,1.4667022593975725,1215.7898835824496,34.494599870937556
NSVR-2,MIT3,KPCA2-R,1354.2427977438533,414.04124171464963,31.531843262239967,1.6960649531734688,1247.389600158892,34.984578647891595
NSVR-2,MIT3,KPCA1-S,1301.2078838188495,377.4662091619384,31.171185461404225,2.0055330640413946,1214.3949514797564,34.50092669151729
NSVR-2,MIT3,KPCA2-S,1333.5675757213808,403.14212534321774,31.616845601743893,2.1589000807600582,1224.5694838419151,34.66922243387245
NSVR-2,MIT3,KPCA1-C,1274.7591019826486,241.07128452401676,31.331105907409903,0.5524993003184312,1258.648779015533,35.19405809980364
NSVR-2,MIT3,KPCA2-C,1306.0799348619248,282.612254988004,31.484702491039457,0.7750251550171294,1274.3279668506275,35.40459398702838
NSVR-2,MIT3,LPCA1,1397.0646044147165,391.59098537496743,32.12051230765836,2.496366361991321,1224.7893646846244,34.61481205993639
NSVR-2,MIT3,LPCA2,1345.8331671454093,446.65418181468056,31.563572354232527,2.598955943315707,1241.3222414528964,34.8972131459278
